Logging to ./data/v1_ours_add/tb
----------------------------------------------
| rollout/                        |          |
|    is_timeout_mean                | 0.953        |
|    recovery_noforce               | 0.953        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 162          |
| time/                             |              |
|    fps                            | 4406         |
|    iterations                     | 32           |
|    time_elapsed                   | 951          |
|    total_timesteps                | 4194304      |
| train/                            |              |
|    action_std_00                  | 0.0531       |
|    action_std_01                  | 0.0527       |
|    action_std_02                  | 0.0529       |
|    action_std_03                  | 0.0533       |
|    action_std_04                  | 0.0528       |
|    action_std_05                  | 0.0528       |
|    action_std_06                  | 0.053        |
|    action_std_07                  | 0.0526       |
|    action_std_08                  | 0.0531       |
|    action_std_09                  | 0.0529       |
|    action_std_10                  | 0.0526       |
|    action_std_11                  | 0.0526       |
